"currentDate","currentTime","point0","point1","currentSpeed","freeFlowSpeed","currentTravelTime","freeFlowTravelTime","id"
"2022-10-19","04:06:55",18.9681,73.1316,71,71,136,136,20746
"2022-10-19","04:06:55",18.9607,73.1655,47,47,169,169,20747
"2022-10-19","04:06:55",18.9941,73.1148,34,44,741,573,20748
"2022-10-19","04:06:55",19.0438,73.0273,53,53,1107,1107,20749
"2022-10-19","04:06:55",18.9832,73.1008,26,30,435,377,20750
"2022-10-19","04:06:55",19.0269,73.0939,53,53,1107,1107,20751
"2022-10-19","04:06:55",19.0007,73.1299,77,77,461,461,20752
"2022-10-19","04:06:55",19.0237,73.1059,38,38,921,921,20753
"2022-10-19","04:06:55",18.9662,73.126,61,61,1722,1722,20754
"2022-10-19","04:06:55",18.9588,73.1594,49,49,50,50,20755
"2022-10-19","04:06:55",19.0005,73.0337,48,48,648,648,20756
"2022-10-19","04:06:55",18.9831,73.0809,27,27,1362,1362,20757
"2022-10-19","04:06:55",18.9561,73.1617,53,53,903,903,20758
"2022-10-19","04:06:55",18.9748,73.1242,34,44,741,573,20759
"2022-10-19","04:06:55",19.0186,73.0283,48,48,648,648,20760
"2022-10-19","04:06:55",18.9645,73.131,54,54,1716,1716,20761
"2022-10-19","04:06:55",19.0316,73.1053,38,38,921,921,20762
"2022-10-19","04:21:55",18.9748,73.1242,37,44,681,573,20763
"2022-10-19","04:21:55",18.9607,73.1655,47,47,169,169,20764
"2022-10-19","04:21:55",18.9632,73.1425,35,35,240,240,20765
"2022-10-19","04:21:55",19.0186,73.0283,48,48,648,648,20766
"2022-10-19","04:21:55",18.9662,73.126,61,61,1722,1722,20767
"2022-10-19","04:21:55",18.9681,73.1316,71,71,136,136,20768
"2022-10-19","04:21:55",19.0007,73.1299,77,77,461,461,20769
"2022-10-19","04:21:55",18.9941,73.1148,37,44,681,573,20770
"2022-10-19","04:21:55",18.9832,73.1008,25,30,452,377,20771
"2022-10-19","04:21:55",18.9831,73.0809,27,27,1362,1362,20772
"2022-10-19","04:21:55",19.0316,73.1053,38,38,921,921,20773
"2022-10-19","04:21:55",19.0438,73.0273,47,52,1248,1128,20774
"2022-10-19","04:21:55",18.9926,73.0957,57,57,295,295,20775
"2022-10-19","04:21:55",19.0237,73.1059,38,38,921,921,20776
"2022-10-19","04:21:55",18.9645,73.131,54,54,1716,1716,20777
"2022-10-19","04:21:55",18.9859,73.1198,23,23,214,214,20778
"2022-10-19","04:21:55",19.0269,73.0939,47,52,1248,1128,20779
"2022-10-19","04:21:55",19.0005,73.0337,48,48,648,648,20780
"2022-10-19","04:21:55",18.9561,73.1617,53,53,903,903,20781
"2022-10-19","04:21:55",18.9588,73.1594,49,49,50,50,20782
"2022-10-19","04:36:55",18.9588,73.1594,49,49,50,50,20783
"2022-10-19","04:36:55",18.9859,73.1198,23,23,214,214,20784
"2022-10-19","04:36:55",18.9926,73.0957,44,55,382,305,20785
"2022-10-19","04:36:55",19.0237,73.1059,38,38,921,921,20786
"2022-10-19","04:36:55",18.9831,73.0809,27,27,1362,1362,20787
"2022-10-19","04:36:55",19.0186,73.0283,48,48,648,648,20788
"2022-10-19","04:36:55",18.9748,73.1242,37,44,681,573,20789
"2022-10-19","04:36:55",18.9681,73.1316,71,71,136,136,20790
"2022-10-19","04:36:55",18.9662,73.126,61,61,1722,1722,20791
"2022-10-19","04:36:55",19.0005,73.0337,48,48,648,648,20792
"2022-10-19","04:36:55",19.0269,73.0939,53,53,1107,1107,20793
"2022-10-19","04:36:55",19.0007,73.1299,77,77,461,461,20794
"2022-10-19","04:36:55",18.9832,73.1008,25,30,452,377,20795
"2022-10-19","04:36:55",18.9645,73.131,54,54,1716,1716,20796
"2022-10-19","04:36:55",18.9607,73.1655,47,47,169,169,20797
"2022-10-19","04:36:55",18.9941,73.1148,37,44,681,573,20798
"2022-10-19","04:36:55",19.0316,73.1053,38,38,921,921,20799
"2022-10-19","04:36:55",19.0438,73.0273,53,53,1107,1107,20800
"2022-10-19","04:36:55",18.9561,73.1617,53,53,903,903,20801
"2022-10-19","04:36:55",18.9632,73.1425,23,35,366,240,20802
"2022-10-19","04:51:55",18.9681,73.1316,71,71,136,136,20803
"2022-10-19","04:51:55",19.0007,73.1299,77,77,461,461,20804
"2022-10-19","04:51:55",18.9941,73.1148,34,43,741,586,20805
"2022-10-19","04:51:55",18.9748,73.1242,34,43,741,586,20806
"2022-10-19","04:51:55",18.9926,73.0957,57,57,295,295,20807
"2022-10-19","04:51:55",19.0269,73.0939,53,53,1107,1107,20808
"2022-10-19","04:51:55",18.9832,73.1008,26,30,435,377,20809
"2022-10-19","04:51:55",18.9632,73.1425,25,35,337,240,20810
"2022-10-19","04:51:55",19.0186,73.0283,48,48,648,648,20811
"2022-10-19","04:51:55",18.9561,73.1617,53,53,903,903,20812
"2022-10-19","04:51:55",18.9588,73.1594,49,49,50,50,20813
"2022-10-19","04:51:55",19.0005,73.0337,48,48,648,648,20814
"2022-10-19","04:51:55",18.9607,73.1655,47,47,169,169,20815
"2022-10-19","04:51:55",19.0316,73.1053,32,38,1093,921,20816
"2022-10-19","04:51:55",18.9859,73.1198,23,23,214,214,20817
"2022-10-19","04:51:55",18.9662,73.126,61,61,1722,1722,20818
"2022-10-19","04:51:55",19.0438,73.0273,53,53,1107,1107,20819
"2022-10-19","04:51:55",18.9645,73.131,54,54,1716,1716,20820
"2022-10-19","04:51:55",19.0237,73.1059,32,38,1093,921,20821
"2022-10-19","04:51:55",18.9831,73.0809,27,27,1362,1362,20822
"2022-10-19","05:06:55",18.9941,73.1148,37,44,681,573,20823
"2022-10-19","05:06:55",18.9632,73.1425,28,34,301,248,20824
"2022-10-19","05:06:55",18.9607,73.1655,47,47,169,169,20825
"2022-10-19","05:06:55",18.9926,73.0957,57,57,295,295,20826
"2022-10-19","05:06:55",18.9832,73.1008,24,30,471,377,20827
"2022-10-19","05:06:55",19.0007,73.1299,77,77,461,461,20828
"2022-10-19","05:06:55",19.0269,73.0939,53,53,1107,1107,20829
"2022-10-19","05:06:55",18.9681,73.1316,71,71,136,136,20830
"2022-10-19","05:06:55",19.0186,73.0283,48,48,648,648,20831
"2022-10-19","05:06:55",18.9748,73.1242,37,44,681,573,20832
"2022-10-19","05:06:55",18.9831,73.0809,27,27,1362,1362,20833
"2022-10-19","05:06:55",19.0237,73.1059,32,38,1093,921,20834
"2022-10-19","05:06:55",18.9561,73.1617,53,53,903,903,20835
"2022-10-19","05:06:55",18.9662,73.126,61,61,1722,1722,20836
"2022-10-19","05:06:55",18.9645,73.131,44,54,2106,1716,20837
"2022-10-19","05:06:55",18.9859,73.1198,23,23,214,214,20838
"2022-10-19","05:06:55",18.9588,73.1594,49,49,50,50,20839
"2022-10-19","05:06:55",19.0438,73.0273,53,53,1107,1107,20840
"2022-10-19","05:06:55",19.0316,73.1053,32,38,1093,921,20841
"2022-10-19","05:06:55",19.0005,73.0337,48,48,648,648,20842
"2022-10-19","05:21:55",18.9681,73.1316,71,71,136,136,20843
"2022-10-19","05:21:55",19.0007,73.1299,77,77,461,461,20844
"2022-10-19","05:21:55",18.9926,73.0957,57,57,295,295,20845
"2022-10-19","05:21:55",19.0316,73.1053,33,37,1060,946,20846
"2022-10-19","05:21:55",18.9607,73.1655,47,47,169,169,20847
"2022-10-19","05:21:55",18.9748,73.1242,39,44,646,573,20848
"2022-10-19","05:21:55",19.0269,73.0939,53,53,1107,1107,20849
"2022-10-19","05:21:55",19.0438,73.0273,53,53,1107,1107,20850
"2022-10-19","05:21:55",18.9941,73.1148,39,44,646,573,20851
"2022-10-19","05:21:55",18.9859,73.1198,23,23,214,214,20852
"2022-10-19","05:21:55",18.9561,73.1617,53,53,903,903,20853
"2022-10-19","05:21:55",18.9831,73.0809,27,27,1362,1362,20854
"2022-10-19","05:21:55",19.0237,73.1059,33,37,1060,946,20855
"2022-10-19","05:21:55",19.0005,73.0337,48,48,648,648,20856
"2022-10-19","05:21:55",18.9632,73.1425,35,35,240,240,20857
"2022-10-19","05:21:55",18.9832,73.1008,20,30,565,377,20858
"2022-10-19","05:21:55",19.0186,73.0283,48,48,648,648,20859
"2022-10-19","05:21:55",18.9645,73.131,42,54,2206,1716,20860
"2022-10-19","05:21:55",18.9662,73.126,61,61,1722,1722,20861
"2022-10-19","05:21:55",18.9588,73.1594,49,49,50,50,20862
"2022-10-19","05:36:55",18.9607,73.1655,47,47,169,169,20863
"2022-10-19","05:36:55",18.9588,73.1594,49,49,50,50,20864
"2022-10-19","05:36:55",18.9632,73.1425,25,35,337,240,20865
"2022-10-19","05:36:55",18.9926,73.0957,57,57,295,295,20866
"2022-10-19","05:36:55",19.0007,73.1299,77,77,461,461,20867
"2022-10-19","05:36:55",18.9831,73.0809,27,27,1362,1362,20868
"2022-10-19","05:36:55",19.0316,73.1053,33,38,1060,921,20869
"2022-10-19","05:36:55",18.9681,73.1316,71,71,136,136,20870
"2022-10-19","05:36:55",19.0186,73.0283,48,48,648,648,20871
"2022-10-19","05:36:55",19.0237,73.1059,33,38,1060,921,20872
"2022-10-19","05:36:55",18.9859,73.1198,23,23,214,214,20873
"2022-10-19","05:36:55",19.0269,73.0939,53,53,1107,1107,20874
"2022-10-19","05:36:55",18.9941,73.1148,37,44,681,573,20875
"2022-10-19","05:36:55",19.0438,73.0273,53,53,1107,1107,20876
"2022-10-19","05:36:55",19.0005,73.0337,48,48,648,648,20877
"2022-10-19","05:36:55",18.9832,73.1008,23,30,491,377,20878
"2022-10-19","05:36:55",18.9748,73.1242,37,44,681,573,20879
"2022-10-19","05:36:55",18.9561,73.1617,53,53,903,903,20880
"2022-10-19","05:36:55",18.9662,73.126,61,61,1722,1722,20881
"2022-10-19","05:36:55",18.9645,73.131,54,54,1716,1716,20882
"2022-10-19","05:51:55",18.9941,73.1148,36,44,700,573,20883
"2022-10-19","05:51:55",19.0007,73.1299,77,77,461,461,20884
"2022-10-19","05:51:55",18.9607,73.1655,47,47,169,169,20885
"2022-10-19","05:51:55",18.9632,73.1425,28,35,301,240,20886
"2022-10-19","05:51:55",19.0186,73.0283,48,48,648,648,20887
"2022-10-19","05:51:55",18.9831,73.0809,27,27,1362,1362,20888
"2022-10-19","05:51:55",18.9681,73.1316,71,71,136,136,20889
"2022-10-19","05:51:55",18.9561,73.1617,53,53,903,903,20890
"2022-10-19","05:51:55",18.9832,73.1008,24,30,471,377,20891
"2022-10-19","05:51:55",18.9859,73.1198,23,23,214,214,20892
"2022-10-19","05:51:55",18.9926,73.0957,57,57,295,295,20893
"2022-10-19","05:51:55",18.9748,73.1242,36,44,700,573,20894
"2022-10-19","05:51:55",18.9588,73.1594,49,49,50,50,20895
"2022-10-19","05:51:55",19.0316,73.1053,34,38,1029,921,20896
"2022-10-19","05:51:55",19.0438,73.0273,53,53,1107,1107,20897
"2022-10-19","05:51:55",19.0005,73.0337,48,48,648,648,20898
"2022-10-19","05:51:55",18.9645,73.131,54,54,1716,1716,20899
"2022-10-19","05:51:55",19.0237,73.1059,34,38,1029,921,20900
"2022-10-19","05:51:55",19.0269,73.0939,53,53,1107,1107,20901
"2022-10-19","05:51:55",18.9662,73.126,61,61,1722,1722,20902
"2022-10-19","06:06:55",19.0186,73.0283,48,48,648,648,20903
"2022-10-19","06:06:55",18.9926,73.0957,57,57,295,295,20904
"2022-10-19","06:06:55",18.9632,73.1425,35,35,240,240,20905
"2022-10-19","06:06:55",19.0237,73.1059,38,38,921,921,20906
"2022-10-19","06:06:55",19.0269,73.0939,53,53,1107,1107,20907
"2022-10-19","06:06:55",18.9831,73.0809,27,27,1362,1362,20908
"2022-10-19","06:06:55",18.9561,73.1617,53,53,903,903,20909
"2022-10-19","06:06:55",18.9588,73.1594,49,49,50,50,20910
"2022-10-19","06:06:55",18.9832,73.1008,23,30,491,377,20911
"2022-10-19","06:06:55",19.0438,73.0273,53,53,1107,1107,20912
"2022-10-19","06:06:55",18.9607,73.1655,47,47,169,169,20913
"2022-10-19","06:06:55",18.9941,73.1148,37,44,681,573,20914
"2022-10-19","06:06:55",18.9681,73.1316,71,71,136,136,20915
"2022-10-19","06:06:55",19.0316,73.1053,38,38,921,921,20916
"2022-10-19","06:06:55",18.9645,73.131,54,54,1716,1716,20917
"2022-10-19","06:06:55",18.9748,73.1242,37,44,681,573,20918
"2022-10-19","06:06:55",19.0005,73.0337,48,48,648,648,20919
"2022-10-19","06:06:55",18.9859,73.1198,23,23,214,214,20920
"2022-10-19","06:06:55",19.0007,73.1299,77,77,461,461,20921
"2022-10-19","06:06:55",18.9662,73.126,61,61,1722,1722,20922
"2022-10-19","06:21:55",19.0007,73.1299,77,77,461,461,20923
"2022-10-19","06:21:55",18.9926,73.0957,57,57,295,295,20924
"2022-10-19","06:21:55",18.9832,73.1008,25,30,452,377,20925
"2022-10-19","06:21:55",18.9632,73.1425,35,35,240,240,20926
"2022-10-19","06:21:55",18.9941,73.1148,36,44,700,573,20927
"2022-10-19","06:21:55",19.0005,73.0337,48,48,648,648,20928
"2022-10-19","06:21:55",19.0438,73.0273,53,53,1107,1107,20929
"2022-10-19","06:21:55",18.9588,73.1594,49,49,50,50,20930
"2022-10-19","06:21:55",18.9607,73.1655,47,47,169,169,20931
"2022-10-19","06:21:55",19.0269,73.0939,53,53,1107,1107,20932
"2022-10-19","06:21:55",18.9748,73.1242,36,44,700,573,20933
"2022-10-19","06:21:55",18.9859,73.1198,23,23,214,214,20934
"2022-10-19","06:21:55",18.9561,73.1617,53,53,903,903,20935
"2022-10-19","06:21:55",18.9662,73.126,61,61,1722,1722,20936
"2022-10-19","06:21:55",18.9681,73.1316,71,71,136,136,20937
"2022-10-19","06:21:55",19.0316,73.1053,30,38,1166,921,20938
"2022-10-19","06:21:55",18.9645,73.131,54,54,1716,1716,20939
"2022-10-19","06:21:55",18.9831,73.0809,27,27,1362,1362,20940
"2022-10-19","06:21:55",19.0237,73.1059,30,38,1166,921,20941
"2022-10-19","06:21:55",19.0186,73.0283,48,48,648,648,20942
"2022-10-19","06:36:55",18.9832,73.1008,24,30,471,377,20943
"2022-10-19","06:36:55",18.9926,73.0957,57,57,295,295,20944
"2022-10-19","06:36:55",19.0007,73.1299,77,77,461,461,20945
"2022-10-19","06:36:55",19.0005,73.0337,48,48,648,648,20946
"2022-10-19","06:36:55",18.9859,73.1198,23,23,214,214,20947
"2022-10-19","06:36:55",18.9941,73.1148,38,44,663,573,20948
"2022-10-19","06:36:55",18.9831,73.0809,25,27,1471,1362,20949
"2022-10-19","06:36:55",19.0237,73.1059,28,38,1250,921,20950
"2022-10-19","06:36:55",18.9748,73.1242,38,44,663,573,20951
"2022-10-19","06:36:55",18.9561,73.1617,53,53,903,903,20952
"2022-10-19","06:36:55",18.9632,73.1425,28,35,301,240,20953
"2022-10-19","06:36:55",19.0186,73.0283,48,48,648,648,20954
"2022-10-19","06:36:55",18.9662,73.126,61,61,1722,1722,20955
"2022-10-19","06:36:55",18.9588,73.1594,49,49,50,50,20956
"2022-10-19","06:36:55",19.0438,73.0273,53,53,1107,1107,20957
"2022-10-19","06:36:55",18.9607,73.1655,46,47,172,169,20958
"2022-10-19","06:36:55",19.0316,73.1053,28,38,1250,921,20959
"2022-10-19","06:36:55",19.0269,73.0939,53,53,1107,1107,20960
"2022-10-19","06:36:55",18.9645,73.131,54,54,1716,1716,20961
"2022-10-19","06:36:55",18.9681,73.1316,71,71,136,136,20962
"2022-10-19","06:51:55",18.9926,73.0957,57,57,295,295,20963
"2022-10-19","06:51:55",18.9632,73.1425,27,35,312,240,20964
"2022-10-19","06:51:55",18.9607,73.1655,47,47,169,169,20965
"2022-10-19","06:51:55",18.9561,73.1617,53,53,903,903,20966
"2022-10-19","06:51:55",19.0007,73.1299,77,77,461,461,20967
"2022-10-19","06:51:55",18.9748,73.1242,32,44,787,573,20968
"2022-10-19","06:51:55",18.9859,73.1198,23,23,214,214,20969
"2022-10-19","06:51:55",19.0269,73.0939,53,53,1107,1107,20970
"2022-10-19","06:51:55",18.9588,73.1594,49,49,50,50,20971
"2022-10-19","06:51:55",18.9681,73.1316,71,71,136,136,20972
"2022-10-19","06:51:55",18.9645,73.131,54,54,1716,1716,20973
"2022-10-19","06:51:55",19.0438,73.0273,53,53,1107,1107,20974
"2022-10-19","06:51:55",18.9662,73.126,61,61,1722,1722,20975
"2022-10-19","06:51:55",18.9941,73.1148,32,44,787,573,20976
"2022-10-19","06:51:55",19.0005,73.0337,48,48,648,648,20977
"2022-10-19","06:51:55",19.0316,73.1053,30,38,1166,921,20978
"2022-10-19","06:51:55",18.9831,73.0809,25,27,1471,1362,20979
"2022-10-19","06:51:55",19.0237,73.1059,30,38,1166,921,20980
"2022-10-19","06:51:55",19.0186,73.0283,48,48,648,648,20981
"2022-10-19","06:51:55",18.9832,73.1008,23,30,491,377,20982
"2022-10-19","07:06:55",19.0007,73.1299,77,77,461,461,20983
"2022-10-19","07:06:55",18.9607,73.1655,47,47,169,169,20984
"2022-10-19","07:06:55",18.9859,73.1198,23,23,214,214,20985
"2022-10-19","07:06:55",18.9926,73.0957,57,57,295,295,20986
"2022-10-19","07:06:55",18.9832,73.1008,24,29,471,390,20987
"2022-10-19","07:06:55",18.9681,73.1316,71,71,136,136,20988
"2022-10-19","07:06:55",18.9645,73.131,54,54,1716,1716,20989
"2022-10-19","07:06:55",18.9941,73.1148,38,44,663,573,20990
"2022-10-19","07:06:55",18.9662,73.126,61,61,1722,1722,20991
"2022-10-19","07:06:55",19.0269,73.0939,53,53,1107,1107,20992
"2022-10-19","07:06:55",18.9588,73.1594,49,49,50,50,20993
"2022-10-19","07:06:55",18.9632,73.1425,35,35,240,240,20994
"2022-10-19","07:06:55",19.0438,73.0273,53,53,1107,1107,20995
"2022-10-19","07:06:55",18.9561,73.1617,53,53,903,903,20996
"2022-10-19","07:06:55",19.0237,73.1059,29,38,1207,921,20997
"2022-10-19","07:06:55",19.0186,73.0283,48,48,648,648,20998
"2022-10-19","07:06:55",19.0316,73.1053,29,38,1207,921,20999
"2022-10-19","07:06:55",19.0005,73.0337,48,48,648,648,21000
"2022-10-19","07:06:55",18.9748,73.1242,38,44,663,573,21001
"2022-10-19","07:06:55",18.9831,73.0809,27,27,1362,1362,21002
"2022-10-19","07:21:56",18.9926,73.0957,51,56,329,300,21003
"2022-10-19","07:21:56",18.9859,73.1198,23,23,214,214,21004
"2022-10-19","07:21:56",19.0186,73.0283,48,48,648,648,21005
"2022-10-19","07:21:56",18.9607,73.1655,47,47,169,169,21006
"2022-10-19","07:21:56",18.9632,73.1425,35,35,240,240,21007
"2022-10-19","07:21:56",18.9588,73.1594,49,49,50,50,21008
"2022-10-19","07:21:56",18.9748,73.1242,39,44,646,573,21009
"2022-10-19","07:21:56",18.9831,73.0809,27,27,1362,1362,21010
"2022-10-19","07:21:56",19.0005,73.0337,48,48,648,648,21011
"2022-10-19","07:21:56",18.9662,73.126,61,61,1722,1722,21012
"2022-10-19","07:21:56",19.0438,73.0273,53,53,1107,1107,21013
"2022-10-19","07:21:56",19.0007,73.1299,77,77,461,461,21014
"2022-10-19","07:21:56",18.9561,73.1617,53,53,903,903,21015
"2022-10-19","07:21:56",18.9832,73.1008,26,30,435,377,21016
"2022-10-19","07:21:56",19.0237,73.1059,31,38,1129,921,21017
"2022-10-19","07:21:56",19.0269,73.0939,53,53,1107,1107,21018
"2022-10-19","07:21:56",18.9645,73.131,54,54,1716,1716,21019
"2022-10-19","07:21:56",18.9681,73.1316,71,71,136,136,21020
"2022-10-19","07:21:56",18.9941,73.1148,39,44,646,573,21021
"2022-10-19","07:21:56",19.0316,73.1053,31,38,1129,921,21022
"2022-10-19","07:36:56",18.9832,73.1008,23,30,491,377,21023
"2022-10-19","07:36:56",18.9926,73.0957,57,57,295,295,21024
"2022-10-19","07:36:56",18.9632,73.1425,35,35,240,240,21025
"2022-10-19","07:36:56",18.9607,73.1655,47,47,169,169,21026
"2022-10-19","07:36:56",18.9941,73.1148,37,44,681,573,21027
"2022-10-19","07:36:56",19.0005,73.0337,48,48,648,648,21028
"2022-10-19","07:36:56",19.0269,73.0939,53,53,1107,1107,21029
"2022-10-19","07:36:56",19.0438,73.0273,53,53,1107,1107,21030
"2022-10-19","07:36:56",18.9681,73.1316,71,71,136,136,21031
"2022-10-19","07:36:56",19.0186,73.0283,48,48,648,648,21032
"2022-10-19","07:36:56",18.9561,73.1617,53,53,903,903,21033
"2022-10-19","07:36:56",19.0007,73.1299,77,77,461,461,21034
"2022-10-19","07:36:56",18.9859,73.1198,23,23,214,214,21035
"2022-10-19","07:36:56",18.9662,73.126,61,61,1722,1722,21036
"2022-10-19","07:36:56",18.9645,73.131,54,54,1716,1716,21037
"2022-10-19","07:36:56",18.9588,73.1594,49,49,50,50,21038
"2022-10-19","07:36:56",19.0237,73.1059,30,38,1166,921,21039
"2022-10-19","07:36:56",18.9748,73.1242,37,44,681,573,21040
"2022-10-19","07:36:56",19.0316,73.1053,30,38,1166,921,21041
"2022-10-19","07:36:56",18.9831,73.0809,27,27,1362,1362,21042
"2022-10-19","07:51:56",18.9681,73.1316,71,71,136,136,21043
"2022-10-19","07:51:56",18.9926,73.0957,57,57,295,295,21044
"2022-10-19","07:51:56",18.9607,73.1655,47,47,169,169,21045
"2022-10-19","07:51:56",19.0005,73.0337,48,48,648,648,21046
"2022-10-19","07:51:56",18.9588,73.1594,49,49,50,50,21047
"2022-10-19","07:51:56",19.0186,73.0283,48,48,648,648,21048
"2022-10-19","07:51:56",19.0438,73.0273,53,53,1107,1107,21049
"2022-10-19","07:51:56",18.9748,73.1242,38,44,663,573,21050
"2022-10-19","07:51:56",18.9831,73.0809,27,27,1362,1362,21051
"2022-10-19","07:51:56",18.9662,73.126,61,61,1722,1722,21052
"2022-10-19","07:51:56",18.9941,73.1148,38,44,663,573,21053
"2022-10-19","07:51:56",18.9645,73.131,45,54,2059,1716,21054
"2022-10-19","07:51:56",19.0269,73.0939,53,53,1107,1107,21055
"2022-10-19","07:51:56",19.0316,73.1053,30,37,1166,946,21056
"2022-10-19","07:51:56",19.0237,73.1059,30,37,1166,946,21057
"2022-10-19","07:51:56",18.9632,73.1425,29,35,290,240,21058
"2022-10-19","07:51:56",19.0007,73.1299,77,77,461,461,21059
"2022-10-19","07:51:56",18.9859,73.1198,23,23,214,214,21060
"2022-10-19","07:51:56",18.9561,73.1617,53,53,903,903,21061
"2022-10-19","07:51:56",18.9832,73.1008,23,30,491,377,21062
"2022-10-19","08:06:56",18.9926,73.0957,57,57,295,295,21063
"2022-10-19","08:06:56",18.9632,73.1425,35,35,240,240,21064
"2022-10-19","08:06:56",18.9859,73.1198,23,23,214,214,21065
"2022-10-19","08:06:56",18.9607,73.1655,47,47,169,169,21066
"2022-10-19","08:06:56",19.0007,73.1299,77,77,461,461,21067
"2022-10-19","08:06:56",18.9831,73.0809,27,27,1362,1362,21068
"2022-10-19","08:06:56",18.9748,73.1242,38,44,663,573,21069
"2022-10-19","08:06:56",18.9645,73.131,54,54,1716,1716,21070
"2022-10-19","08:06:56",19.0269,73.0939,53,53,1107,1107,21071
"2022-10-19","08:06:56",19.0005,73.0337,48,48,648,648,21072
"2022-10-19","08:06:56",19.0237,73.1059,30,38,1166,921,21073
"2022-10-19","08:06:56",18.9662,73.126,61,61,1722,1722,21074
"2022-10-19","08:06:56",19.0316,73.1053,30,38,1166,921,21075
"2022-10-19","08:06:56",18.9588,73.1594,49,49,50,50,21076
"2022-10-19","08:06:56",18.9681,73.1316,71,71,136,136,21077
"2022-10-19","08:06:56",19.0438,73.0273,53,53,1107,1107,21078
"2022-10-19","08:06:56",19.0186,73.0283,48,48,648,648,21079
"2022-10-19","08:06:56",18.9561,73.1617,53,53,903,903,21080
"2022-10-19","08:06:56",18.9832,73.1008,24,29,471,390,21081
"2022-10-19","08:06:56",18.9941,73.1148,38,44,663,573,21082
"2022-10-19","08:21:56",18.9859,73.1198,23,23,214,214,21083
"2022-10-19","08:21:56",19.0007,73.1299,77,77,461,461,21084
"2022-10-19","08:21:56",18.9941,73.1148,39,44,646,573,21085
"2022-10-19","08:21:56",18.9645,73.131,54,54,1716,1716,21086
"2022-10-19","08:21:56",18.9831,73.0809,27,27,1362,1362,21087
"2022-10-19","08:21:56",18.9632,73.1425,28,34,301,248,21088
"2022-10-19","08:21:56",19.0237,73.1059,31,38,1129,921,21089
"2022-10-19","08:21:56",18.9607,73.1655,47,47,169,169,21090
"2022-10-19","08:21:56",18.9832,73.1008,24,29,471,390,21091
"2022-10-19","08:21:56",19.0438,73.0273,53,53,1107,1107,21092
"2022-10-19","08:21:56",19.0005,73.0337,48,48,648,648,21093
"2022-10-19","08:21:56",18.9662,73.126,61,61,1722,1722,21094
"2022-10-19","08:21:56",18.9748,73.1242,39,44,646,573,21095
"2022-10-19","08:21:56",18.9681,73.1316,71,71,136,136,21096
"2022-10-19","08:21:56",18.9561,73.1617,53,53,903,903,21097
"2022-10-19","08:21:56",18.9588,73.1594,49,49,50,50,21098
"2022-10-19","08:21:56",19.0186,73.0283,48,48,648,648,21099
"2022-10-19","08:21:56",19.0269,73.0939,53,53,1107,1107,21100
"2022-10-19","08:21:56",18.9926,73.0957,57,57,295,295,21101
"2022-10-19","08:21:56",19.0316,73.1053,31,38,1129,921,21102
"2022-10-19","08:36:56",19.0007,73.1299,77,77,461,461,21103
"2022-10-19","08:36:56",18.9926,73.0957,57,57,295,295,21104
"2022-10-19","08:36:56",18.9941,73.1148,38,44,663,573,21105
"2022-10-19","08:36:56",18.9748,73.1242,38,44,663,573,21106
"2022-10-19","08:36:56",19.0237,73.1059,30,38,1166,921,21107
"2022-10-19","08:36:56",18.9832,73.1008,24,30,471,377,21108
"2022-10-19","08:36:56",19.0186,73.0283,48,48,648,648,21109
"2022-10-19","08:36:56",18.9645,73.131,54,54,1716,1716,21110
"2022-10-19","08:36:56",19.0316,73.1053,30,38,1166,921,21111
"2022-10-19","08:36:56",19.0438,73.0273,53,53,1107,1107,21112
"2022-10-19","08:36:56",18.9607,73.1655,47,47,169,169,21113
"2022-10-19","08:36:56",19.0005,73.0337,48,48,648,648,21114
"2022-10-19","08:36:56",19.0269,73.0939,53,53,1107,1107,21115
"2022-10-19","08:36:56",18.9831,73.0809,27,27,1362,1362,21116
"2022-10-19","08:36:56",18.9632,73.1425,35,35,240,240,21117
"2022-10-19","08:36:56",18.9662,73.126,61,61,1722,1722,21118
"2022-10-19","08:36:56",18.9681,73.1316,71,71,136,136,21119
"2022-10-19","08:36:56",18.9588,73.1594,49,49,50,50,21120
"2022-10-19","08:36:56",18.9561,73.1617,53,53,903,903,21121
"2022-10-19","08:36:56",18.9859,73.1198,23,23,214,214,21122
"2022-10-19","08:51:56",18.9859,73.1198,23,23,214,214,21123
"2022-10-19","08:51:56",18.9926,73.0957,57,57,295,295,21124
"2022-10-19","08:51:56",19.0438,73.0273,53,53,1107,1107,21125
"2022-10-19","08:51:56",18.9831,73.0809,27,27,1362,1362,21126
"2022-10-19","08:51:56",18.9681,73.1316,71,71,136,136,21127
"2022-10-19","08:51:56",18.9941,73.1148,40,43,630,586,21128
"2022-10-19","08:51:56",19.0005,73.0337,48,48,648,648,21129
"2022-10-19","08:51:56",19.0007,73.1299,77,77,461,461,21130
"2022-10-19","08:51:56",18.9561,73.1617,53,53,903,903,21131
"2022-10-19","08:51:56",18.9632,73.1425,35,35,240,240,21132
"2022-10-19","08:51:56",18.9832,73.1008,25,30,452,377,21133
"2022-10-19","08:51:56",19.0269,73.0939,53,53,1107,1107,21134
"2022-10-19","08:51:56",19.0186,73.0283,48,48,648,648,21135
"2022-10-19","08:51:56",18.9607,73.1655,47,47,169,169,21136
"2022-10-19","08:51:56",19.0316,73.1053,32,38,1093,921,21137
